회사명,사업연도,감사인,감사의견,감사보고서 특기사항,강조사항 등,핵심감사사항
일정실업,제48기(전기),대주회계법인,적정,-,"1. 중요 왜곡표시위험을 식별하고 평가
2. 회계추정치와 관련 공시의 합리성에 대한 평가",특수관계자와의 거래 및 기말채권채무 잔액의 적정성
일지테크,제37기(당기),회계법인리안,적정,-,해당사항 없음,- 종속기업투자주식에 대한 손상평가
일지테크,제36기(전기),회계법인리안,적정,-,"- 전기재무제표의 재작성
- COVID-19 및 러시아 제재 영향",- 종속기업투자주식에 대한 손상평가
일지테크,제35기(전전기),안경회계법인,적정,-,해당사항 없음,"- 종속기업의 손상차손
- 수익인식의 적정성 "
일진다이아,제19기(당기),삼일회계법인,적정,-,특기사항 없음,금융자산 평가
일진다이아,제18기(전기),삼일회계법인,적정,-,특기사항 없음,금융자산 평가
일진다이아,제17기(전기),대주회계법인,적정,-,특기사항 없음,영업권 손상평가
일진디스플,제29기(당기),우리회계법인,적정,-,해당사항 없음,이연법인세자산의 실현가능성 평가
일진디스플,제28기(전기),삼일회계법인,적정,-,해당사항 없음,이연법인세자산의 실현가능성 평가
일진디스플,제27기(전전기),삼정회계법인,적정,-,해당사항 없음,이연법인세자산의 실현가능성 평가
일진전기,제15기(당기),삼덕회계법인,적정,-,COVID-19 관련 불확실성,재고자산 평가 회계처리
일진전기,제14기(전기),삼덕회계법인,적정,-,COVID-19 관련 불확실성,재고자산 평가 회계처리
일진전기,제13기(전전기),삼덕회계법인,적정,-,COVID-19 관련 불확실성,재고자산 평가 회계처리
일진파워,제33기(당기),회계법인 리안,적정,-,해당사항 없음,해당사항 없음
일진파워,제32기(전기),회계법인 리안,적정,-,해당사항 없음,해당사항 없음
일진파워,제31기(전전기),회계법인 리안,적정,-,해당사항 없음,해당사항 없음
일진하이솔루스, 제11기(당기),대주회계법인,적정,-,,수익인식의 적정성
일진하이솔루스, 제10기(전기),삼일회계법인,적정,-,,영업권손상검사
일진하이솔루스, 제9기(전전기),삼일회계법인,적정,-,,
일진홀딩스,제41기(당기),대주회계법인,적정,-,,전선전력부문 영업권에 대한 손상평가
일진홀딩스,제40기(전기),대주회계법인,적정,-,,전선전력부문 영업권에 대한 손상평가
일진홀딩스,제39기(전전기),대주회계법인,적정,-,,전선전력부문 영업권에 대한 손상평가
일화모직공업,제67기(당기),한림회계법인,적정의견,-,,
일화모직공업,제66기(전기),한림회계법인,적정의견,-,,
일화모직공업,제65기(전전기),한림회계법인,적정의견,-,,
잇츠한불,제17기(당기),삼덕회계법인,적정,-,해당사항 없음,"(연결재무제표)
1. 상품 및 제품 재고자산의 평가
(별도재무제표)
1. 상품 및 제품 재고자산의 평가"
잇츠한불,제16기(전기),삼덕회계법인,적정,-,해당사항 없음,"(연결재무제표)
1. 상품 및 제품 재고자산의 평가
(별도재무제표)
1. 상품 및 제품 재고자산의 평가"
잇츠한불,제15기(전전기),삼덕회계법인,적정,-,해당사항 없음,"(연결재무제표)
1. 상품 및 제품 재고자산의 평가
(별도재무제표)
1. 상품 및 제품 재고자산의 평가"
잉글우드랩,제8기(당기),대주회계법인,적정,-,해당사항 없음,특수관계자거래
잉글우드랩,제7기(전기),대주회계법인,적정,-,해당사항 없음,"특수관계자 거래 및
잔액 공시의 적정성"
잉글우드랩,제6기(전전기),대주회계법인,적정,-,해당사항 없음,"특수관계자 거래 및
잔액 공시의 적정성"
잉크테크,제31기(당기),신한회계법인,"연결 : 적정
별도 : 적정",-,해당사항 없음,수익 인식
잉크테크,제30기(전기),신한회계법인,"연결 : 적정
별도 : 적정",-,해당사항 없음,"(주)해은켐텍
과의 합병"
잉크테크,제29기(전전기),성현회계법인,"연결 : 적정
별도 : 적정",-,해당사항 없음,수익 인식
자람테크놀로지,제23기(당기),삼덕회계법인,적정,-,,
자람테크놀로지,제22기(전기),대주회계법인,적정,-,,
자람테크놀로지,제21기(전전기),삼덕회계법인,적정,-,,
자비스,제7기(당기),현대회계법인,적정,-,,수익인식의 적정성
자비스,제6기(전기),현대회계법인,적정,-,,개발비 인식 및 개발비 손상차손
자비스,제5기(전전기),대주회계법인,적정,-,,내부개발비용의 자본화
자연과환경,제24기(당기),한울회계법인,적정,-,해당사항 없음,"투입법에 따른 진행률 및 
수익인식 등 적정성 평가"
자연과환경,제23기(전기),한울회계법인,적정,-,해당사항 없음,"투입법에 따른 진행률 및 
수익인식 등 적정성 평가"
자연과환경,제22기(전전기),한울회계법인,적정,-,해당사항 없음,"투입법에 따른 진행률 및 
수익인식 등 적정성 평가"
자이글,제15기(당기),광교회계법인,적정,-,해당사항없음,재고자산 저가법 평가
자이글,제14기(전기),광교회계법인,적정,-,해당사항없음,재고자산 저가법 평가
자이글,제13기(전전기),광교회계법인,적정,-,해당사항없음,재고자산 저가법 평가
자이씨앤에이,제2기(당기),삼일회계법인,적정,-,해당사항 없음,투입법에 따른 수익인식 등
자이씨앤에이,제1기(전기),안진회계법인,적정,-,"연결회사는 주식회사 에스앤아이코퍼레이션 건설사업부문이 
2021년 10월 1일자로 물적분할 설립된 신설회사임",총계약원가 추정의 변경
자이씨앤에이,-,-,,-,,
자이언트스텝,제15기(당기),이촌회계법인,적정,-,,(주1)
자이언트스텝,제14기(전기),이촌회계법인,적정,-,,(주2)
자이언트스텝,제13기(전전기),안진회계법인,적정,-,(주3),
자이에스앤디,"제23기
(당기)",한영회계법인,적정,-,해당사항 없음,"가. 총계약원가 추정의 불확실성
나. 공사진행율 산정
다. 공사변경에 따른 회계처리"
자이에스앤디,"제22기
(전기)",한영회계법인,적정,-,해당사항 없음,"가. 총계약원가 추정의 불확실성
나. 공사진행율 산정
다. 공사변경에 따른 회계처리"
자이에스앤디,"제21기
(전전기)",한영회계법인,적정,-,해당사항 없음,"가. 총계약원가 추정의 불확실성
나. 공사진행율 산정
다. 공사변경에 따른 회계처리"
자일자동차,제 12기  (당기),삼일회계법인,적정,-,해당사항없음,해당사항없음
자일자동차,제 11기  (전기),삼일회계법인,적정,-,해당사항없음,해당사항없음
자일자동차,제 10기(전전기),삼일회계법인,적정,-,해당사항없음,해당사항없음
자화전자,제36기 (당기), 안진 회계법인,적정,-,해당사항 없음,종속기업투자(수광티티아이)의 손상 검사
자화전자,제35기(전기),삼정 회계법인,적정,-,해당사항 없음,국외매출 관련 수익인식 기간 귀속
자화전자,제34기(전전기),삼정 회계법인,적정,-,해당사항 없음,국외매출 관련 수익인식 기간 귀속
잘만테크,제24기(당기),지암회계법인,적정,-,,
잘만테크,제23기(전기),지암회계법인,적정,-,,
잘만테크,제22기(전전기),지암회계법인,적정,-,,
장원테크,제23기(당기),신우회계법인,한정(*),-,계속기업 관련 중요한 불확실성,"(1) 관계기업투자 및 관련 당기손익공정가치측정금융자산(수준3)의 손상검사
(2) 수익인식"
장원테크,제22기(전기),신우회계법인,적정,-,"(1) 담보로 취득한 주식의 취득 및 처분
(2) 종속기업 및 관계기업 해산을 통해 취득한 전환사채 처분
(3) 마일드1호조합 주식 거래
(4) 갤럭시메자닌전문투자형 사모투자신탁제2호 거래
(5) 신규 특수관계자의 식별","별도
(1) 종속기업투자 및 관계기업투자 손상검사
(2) 매출채권 대손충당금
연결
(1) 관계기업투자 손상검사
(2) 수익인식"
장원테크,제21기(전전기),신우회계법인,적정,-,"(1) 회계정책 변경
(2) COVID-19
(3) 후속사건",종속기업투자 및 관계기업투자 손상검사
재영솔루텍,제 39기(당기),대주회계법인,적정,-,해당사항 없음,1. 수익인식
재영솔루텍,제 38기(전기),대주회계법인,적정,-,해당사항 없음,1. 수익인식
재영솔루텍,제 37기(전전기),대주회계법인,적정,-,해당사항 없음,1. 수익인식
저스템,제7기(당기),삼정회계법인,적정,-,,제품 수익인식의 실재성
저스템,제6기(전기),삼정회계법인,적정,-,,
저스템,제5기(전전기),일우회계법인,적정,-,,
전방,제75기(당기),예일 회계법인,적정,-,, - 대여금 기대신용손실 인식
전방,제74기(전기),예일 회계법인,적정,-,, - 유형자산 재평가 적정성 
전방,제73기(전전기),예일 회계법인,적정,-,," - 유형자산 재평가 적정성
 - CGU 손상검토"
전북은행,제62기(당기),삼일회계법인,적정,-,해당사항 없음,해당사항 없음
전북은행,제61기(전기),삼일회계법인,적정,-,(주2),해당사항 없음
전북은행,제60기(전전기),삼일회계법인,적정,-,(주3),해당사항 없음
전진바이오팜,제19기(당기),동아송강회계법인,적정,-,,주1)
전진바이오팜,제18기(전기),동아송강회계법인,적정,-,,주2)
전진바이오팜,제17기(전전기),동아송강회계법인,적정,-,,주3)
정다운,제 9 기 (당기),삼덕회계법인,적정,-,,"1. 이연법인세의 실현 가능성 평가
2. 제품매출의 발생사실 및 기간귀속"
정다운,제 8 기 (전기),삼덕회계법인,적정,-,,1.영업권평가
정다운,제 7 기(전전기),삼덕회계법인,적정,-,,"1.영업권평가
2.생물자산평가"
정상제이엘에스,제30기(당기),대주회계법인,적정,-,,"수익인식, 특수관계자거래,
 경영진에 의한 통제 무력화 위험"
정상제이엘에스,제29기(전기),대주회계법인,적정,-,,수익 인식
정상제이엘에스,제28기(전전기),한길회계법인,적정,-,,유형자산의 실재성을 선정
정우신약,제22기(당기),회계법인세진,적정,-,계속기업 관련 중요한 불확실성,
정우신약,제21기(당기),회계법인세진,적정,-,해당사항 없음,
정우신약,제20기(전기),회계법인세진,적정,-,해당사항 없음,
정원엔시스,제54기(당기),예일회계법인,적정,-,"이 보고서의 이용자는 회사의 연결재무제표에 대한 주석 31에 주의를 기울여야 할 필요가 있습니다. 재무제표에 대한 주석 31은 회사를 상대로 주식회사 지컴네트웍스등이 소송을 제기하였으며, 소송의 결과는 예측할 수 없다고 기술하고 있습니다. 우리의 의견은 이 사항과 관련하여 영향을 받지 아니합니다.","수익인식의 
적정성"
정원엔시스,제53기(전기),예일회계법인,적정,-,이 보고서의 이용자는 회사의 연결재무제표에 대한 주석 30에 주의를 기울여야 할 필요가 있습니다. 재무제표에 대한 주석 30은 회사를 상대로 주식회사 지컴네트웍스등이 소송을 제기하였으며 소송의 결과는 예측할 수 없다고 기술하고 있습니다. 우리의 의견은 이 사항과 관련하여 영향을 받지 아니합니다.,"수익인식의 
적정성"
정원엔시스,제52기(전전기),예일회계법인,적정,-,해당사항없음,"수익인식의 
적정성"
제낙스,-,-,,-,,
제낙스,-,-,,-,,
제낙스,-,-,,-,,
제너셈,제23기(당기),대주회계법인,적정,-,,(주1)
제너셈,제22기(전기),대주회계법인,적정,-,,(주2)
제너셈,제21기(전전기),대주회계법인,적정,-,,(주3)
제넥신,2022년 제24기 (당기),대성삼경회계법인,적정,-,,관계기업투자의 손상검사
제넥신,2021년  제23기 (전기),대성삼경회계법인,적정,-,,관계기업투자의 손상검사
제넥신,2020년 제22기 (전전기),대성삼경회계법인,적정,-,,금융상품의 공정가치 평가
제넨바이오,제24기(당기),삼일회계법인,한정,-,,"(연결재무제표)
1. 바이오사업부 영업권 손상평가

(별도재무제표)
1. 바이오사업부 영업권 손상평가"
제넨바이오,제23기(전기),삼일회계법인,적정,-,"(연결재무제표)
1. 계속기업 관련 중요한 불확실성
2. 코로나바이러스감염증-19(COVID-19)가 기업의 생산 능력과 고객에 대한 주문 이행능력에 미칠 수 있는 영향과 관련한 불확실성

(별도재무제표)
1. 계속기업 관련 중요한 불확실성
2. 코로나바이러스감염증-19(COVID-19)가 기업의 생산 능력과 고객에 대한 주문 이행능력에 미칠 수 있는 영향과 관련한 불확실성","(연결재무제표)
1. 유통사업부 매출의 발생사실

(별도재무제표)
1. 유통사업부 매출의 발생사실"
제넨바이오,제22기(전전기),"회계법인
세일원",적정,-,"(연결재무제표)
1. 전기재무제표에 대한 재작성
2. 특수관계회사 등과의 거래
3. 계속기업 관련 중요한 불확실성

(별도재무제표)
1. 전기재무제표에 대한 재작성
2. 특수관계회사 등과의 거래
3. 계속기업 관련 중요한 불확실성  ","(연결재무제표)
1. 현금창출단위 및 영업권의 손상평가

(별도재무제표)
1. 현금창출단위 및 영업권의 손상평가"
제노레이,제22기(당기),신한회계법인,적정의견,-,,내부개발비용의 자본화 및 손상
제노레이,제21기(전기),신한회계법인(주2),적정의견,-,,내부개발비용의 자본화 및 손상
제노레이,제20기(전전기),성현회계법인,적정의견,-,,내부개발비용의 자본화 및 손상
제노코,제19기(당기),이촌회계법인,적정,-,,"진행매출조정
공정가치평가"
제노코,제18기(전기),이촌회계법인,적정,-,,"진행매출조정
공정가치평가"
제노코,제17기(전전기),한길회계법인,적정,-,,"진행매출조정
공정가치평가"
제노텍,제26기(당기),대현회계법인,적정,-,해당 사항 없음,
제노텍,제25기(전기),대현회계법인,적정,-,해당 사항 없음,
제노텍,제24기(전전기),삼덕회계법인,적정,-,해당 사항 없음,
제노포커스,-,-,,-,,
제노포커스,-,-,,-,,
제노포커스,-,-,,-,,
제놀루션,-,-,,-,,
제놀루션,-,-,,-,,
제놀루션,-,-,,-,,
제닉,제22기(당기),한영회계법인,적정,-,,"현금창출단위의
손상평가"
제닉,제21기(전기),한영회계법인,적정,-,,국외 매출의 발생사실
제닉,제20기(전전기),삼일회계법인,적정,-,,"현금창출단위의
손상평가"
제로투세븐,제23기(당기),삼덕회계법인,적정,-,,"이연법인세자산 
실현가능성 평가"
제로투세븐,제23기(전기),삼덕회계법인,적정,-,,재고자산평가
제로투세븐,제22기(전전기),삼덕회계법인,적정,-,,재고자산평가
제룡산업,제12기(당기),삼정회계법인,적정,-,해당사항 없음,수익인식
제룡산업,제11기(전기),삼정회계법인,적정,-,해당사항 없음,수익인식
제룡산업,제10기(전전기),삼정회계법인,적정,-,해당사항 없음,수익인식
제룡전기,제37기(당기),현대회계법인,적정,-,해당사항 없음,수주산업 핵심감사사항
제룡전기,제36기(전기),현대회계법인,적정,-,해당사항 없음,수주산업 핵심감사사항
제룡전기,제35기(전전기),신한회계법인,적정,-,해당사항 없음,수주산업 핵심감사사항
제우스,제35기(당기),삼덕회계법인,적정,-,전기오류수정,국외 제품매출 수익인식시기 적정성
제우스,제34기(전기),한영회계법인,적정,-,해당없음,국외 제품매출 수익인식시기 적정성
제우스,제33기(전전기),한영회계법인,적정,-,해당없음,국외 제품매출 수익인식시기 적정성
제이니몹,제10기(당기),동현회계법인,적정,-,,
제이니몹,제9기(전기),동현회계법인,적정,-,,
제이니몹,제8기(전전기),동현회계법인,적정,-,,
제이브이엠,제27기 (당기),도원회계법인,적정,-,,"핵심감사사항은 우리의 전문가적 판단에 따라 당기 연결재무제표감사에서 가장 유의적인 사항들입니다. 해당 사항들은 연결재무제표 전체에 대한 감사의 관점에서 우리의 의견형성시 다루어졌으며, 우리는 이런 사항에 대하여 별도의 의견을 제공하지는 않습니다.

(1) 계약부채

*핵심감사사항으로 결정한 이유
연결재무제표에 대한 주석 3에서 언급한 바와 같이, 연결회사는 장비를 고객에게 인도한 이후 고객이 주문한 장비에 탑재될 소모품을 여러 기간에 걸쳐 요구할 경우에 그 소모품을 인도하고 있습니다. 따라서 연결회사는 여러 기간에 걸쳐 고객에게 장비에 탑재된 일부 소모품을 인도할 의무가 있습니다. 이에 연결회사는 장비 판매시점에고객에게 인도되지 않은 소모품에 대해서 장비 판매시점에 수령하는 판매대금 중 일부에 대해서 향후 소모품 인도시점에 수익으로 인식하며, 이에 따라 연결재무제표상 계약부채가 인식됩니다. 계약부채는 추정 소모품 단가 등 다양한 가정에 의해서 계산됩니다. 또한, 연결회사가 인식한 계약부채는 전액 특수관계자간 거래에서 발생합니다. 우리는 관련 부채금액의 중요성, 경영진이 사용한 추정의 불확실성, 특수관계자 거래 및 잔액이 적절히 공시되는지 여부 등을 고려하여 동 사항을 핵심감사사항으로 선정하였습니다.

*핵심감사사항이 감사에서 다루어진 방법
이와 관련하여 우리가 수행한 주요 감사절차는 다음과 같습니다.◆연결회사의 회계정책 이해 및 한국채택국제회계기준 준수 여부 평가◆계약부채를 인식하기 위한 통제활동이 적절하게 설계 및 운영되는지 여부를 평가◆당기 중 미인도소모품 발생 및 감소의 실제성 확인을 위하여 표본추출방식을 이       용한 문서검사◆보고기간말 현재 관련 부채 잔액에 대한 독립적인 재계산수행◆고객이 인식하고 있는 미인도 소모품 수량에 대한 외부 조회 절차 수행"
제이브이엠,제26기 (전기),도원회계법인,적정,-,,"핵심감사사항은 우리의 전문가적 판단에 따라 당기 연결재무제표감사에서 가장 유의적인 사항들입니다. 해당 사항들은 연결재무제표 전체에 대한 감사의 관점에서 우리의 의견형성시 다루어졌으며, 우리는 이런 사항에 대하여 별도의 의견을 제공하지는 않습니다.

(1) 특수관계자에 대한 거래

*핵심감사사항으로 결정한 이유
연결회사는 재무제표 주석 2에서 기술한 바와 같이 약품자동분류포장시스템을 제조ㆍ판매하는 사업을 영위하고 있으며, 고객과의 계약에서 재화의 통제가 고객에 이전되었을 때 관련 대가를 수익으로 인식합니다. 또한 주석 34에서 기술한 내용과 같이 연결회사의 매출의 대부분이 특수관계인에 의존하고 있습니다. 따라서 특수관계자 거래와 관련된 연결회사의 의도적 조정 또는 잠재적인 오류의 가능성을 고려하여 이를 핵심감사사항으로 선정하였습니다.

*핵심감사사항이 감사에서 다루어진 방법
당기말 현재 특수관계자 거래가 재무제표에 미치는 영향과 관련하여 우리가 수행한 주요 감사절차는 다음과 같습니다.◆특수관계자 매출의 실제성, 완전성, 기간귀속 및 공시에 대한 검토◆특수관계자 매출채권의 평가에 대한 검토◆연결회사의 수익인식기준과 기간귀속관련 회계정책의 합리성 확인◆매출인식에 대한 승인 등 내부 통제에 대한 이해 및 설계와 운영의 효과성 평가◆표본추출을 통하여 매출과 매출채권의 적정성 확인"
제이브이엠,제25기(전전기),도원회계법인,적정,-,"다음은 감사의견에 영향을 미치지 않지만, 감사보고서 이용자가 주의를 기울여야 할 필요가 있는 사항들입니다. 
(1) 특수관계자와의 주요 거래내역 -

연결재무제표에 대한 주석 33에서 기술하고 있는 바와 같이 당기 중 특수관계인인 온라인팜(주) 등에 대한 매출 101,359백만원과 매입 12,370백만원이 각각 발생하였으며,이와 관련하여 당기말 현재 매출채권과 매입채무는 각각 14,637백만원 및 15,296백만원이 있습니다. ","핵심감사사항은 우리의 전문가적 판단에 따라 당기 연결재무제표감사에서 가장 유의적인 사항들입니다. 해당사항들은 연결재무제표 전체에 대한 감사의 관점에서 우리의 의견형성시 다루어졌으며, 우리는 이런 사항에 대하여 별도의 의견을 제공하지는 않습니다.
(1) 재고자산 평가

*핵심감사사항으로 결정한 이유연결재무제표에 대한 주석 2에서 기술하고 있는 바와 같이 최초에 원가로 측정되는 재고자산은 재고자산이 손상되었거나 진부화되는 경우 또는 예상 순실현가능가치가 더 이상 원가에 이르지 않은 경우에 가치가 감소되어야 합니다.순실현가능가치는 재고자산을 판매할 때 실현될 것으로 예상되는 금액에 대해 예상 추정치를 요구합니다.우리는 식별되지 않은 손상차손으로 재고자산의 과대 평가 가능성을 유의적인 유험으로 판단하고 이에 재고자산의 평가를 핵심감사사항으로 선정하였습니다. 

*핵심감사사항이 감사에서 다루어진 방법당기말 현재 재고자산 평가가 연결재무제표에 미치는 영향과 관련하여 우리가 수행한 주요 감사절차는 다음과 같습니다.◆재고자산 평가충당금을 설정하기 위한 연결회사 정책의 일관성 및 적정성 검토
◆재고자산 평가충당금 계산에 이용된 경영진 가정의 합리성 검토◆재고자산 평가충당금 설정을 위해 사용된 주요 변수의 정확성 검토◆ 순실현가능가치의 재계산 검증
◆과거 재고자산 평가충당금 설정대상의 실제 순실현가능가치 금액과 비교하여 이전 충당금 추정치의 정확성을 소급적으로 평가"
제이비우리캐피탈,제28기(당기),삼일회계법인,적정,-,해당사항 없음,해당사항 없음
제이비우리캐피탈,제27기(전기),삼일회계법인,적정,-,주),해당사항 없음
제이비우리캐피탈,제26기(전전기),삼일회계법인,적정,-,주),해당사항 없음
제이비케이랩,제15기(당기),성현회계법인,적정,-,"(개별)회계정책의변경
(연결) 회계정책의변경,연결재무제표 최초작성",
제이비케이랩,제14기(전기),-,,-,,
제이비케이랩,제13기(전전기),-,,-,,
제이스코홀딩스,제59기(당기),"정진세림
회계법인",적정,-,,재고자산 평가 등
제이스코홀딩스,제58기(전기),삼덕회계법인,적정,-,,재고자산 평가 등
제이스코홀딩스,제57기(전전기),삼덕회계법인,적정,-,,재고자산 평가 등
제이스텍,제28기(당기),대성삼경회계법인,적정,-,해당사항 없음,"수주산업 핵심감사사항, 전환사채의 공정가치 평가"
제이스텍,제27기(전기),대성삼경회계법인,적정,-,해당사항 없음,"수주산업 핵심감사사항, 전환사채 내재파생상품 부채 평가"
제이스텍,제26기(전전기),대성삼경회계법인,적정,-,해당사항 없음,수주산업 핵심감사사항
제이시스메디칼,제6기(당기),이촌회계법인,"적정(연결, 별도)",-,,"연결: 해외매출의 수익인식시기
별도: 해외매출의 수익인식시기"
제이시스메디칼,제5기(전기),이촌회계법인,"적정(연결, 별도)",-,,"연결 : 국외매출의 수익인식시기
별도 : 국외매출의 수익인식시기"
제이시스메디칼,"제4기(전전기)
(합병전 제17기)",한길회계법인,"적정(연결, 별도)",-,,
제이씨케미칼,제 17기(당기),삼일회계법인,적정,-,,"- (별도) 종속기업 대여금 손상평가
- (별도) 종속기업투자주식 손상평가
- (연결) PALM PLANTATION 사업부문              현금창출단위의 손상평가"
제이씨케미칼,제16기(전기),안진회계법인,적정,-,,"- (별도) 특수관계자 대여금 손상
- (별도) 종속`기업투자주식 손상
- (연결) Palm Plant 부문 CGU 손상"
제이씨케미칼,제15기(전전기),안진회계법인,적정,-,,"- (별도) 특수관계자 대여금 손상
- (별도) 종속기업투자주식 손상
- (연결) Palm Plant 부문 CGU 손상"
제이씨현시스템,제32기(당기),동아송강회계법인,적정,-,해당사항 없음,매출의 과대계상 위험
제이씨현시스템,제31기(전기),동아송강회계법인,적정,-,해당사항 없음,매출의 과대계상 위험
제이씨현시스템,제30기(전전기),한울회계법인,적정,-,해당사항 없음,매출의 과대계상 위험
제이아이테크,제9기(당기),신한회계법인,적정,-,해당사항 없음,해당사항 없음
제이아이테크,제8기(전기),삼덕회계법인,적정,-,"전기오류수정
자본금,자본잉여금 증가
(출자전환)",해당사항 없음
제이아이테크,제7기(전전기),신한회계법인,적정,-,해당사항 없음,해당사항 없음
제이알글로벌리츠,제6기(당기),한울회계법인,적정,-,해당사항 없음,"(연결재무제표)
1. 담보제공자산 내역 공시의 적정성
(별도재무제표)
1. 종속기업투자 실재성"
제이알글로벌리츠,제5기(전기),삼도회계법인,적정,-,해당사항 없음,"(연결재무제표)
1. 담보제공자산 내역 공시의 적정성
(별도재무제표)
1. 종속기업투자 실재성"
제이알글로벌리츠,제4기(전전기),삼도회계법인,적정,-,해당사항 없음,"(연결재무제표)
1. 담보제공자산 내역 공시의 적정성
(별도재무제표)
1. 종속기업투자 실재성"
제이알글로벌리츠,제7기(당기),한울회계법인,적정,-,해당사항 없음,"(연결재무제표)
1. 담보제공자산 내역 공시의 적정성
(별도재무제표)
1. 종속기업투자 실재성"
제이알글로벌리츠,제6기(전기),한울회계법인,적정,-,해당사항 없음,"(연결재무제표)
1. 담보제공자산 내역 공시의 적정성
(별도재무제표)
1. 종속기업투자 실재성"
제이알글로벌리츠,제5기(전전기),삼도회계법인,적정,-,해당사항 없음,"(연결재무제표)
1. 담보제공자산 내역 공시의 적정성
(별도재무제표)
1. 종속기업투자 실재성"
제이앤케이인더스트리,제27기(당기),한울회계법인,의견거절,-,,
제이앤케이인더스트리,제26기(전기),안경회계법인,의견거절,-,,
제이앤케이인더스트리,제25기(전전기),서현회계법인,의견거절,-,,
제이앤티씨,제27기(당기),삼정회계법인,적정,-,해당사항 없음,재화와 판매에 대한 수익 인식
제이앤티씨,제26기(전기),삼정회계법인,적정,-,해당사항 없음,재화의 판매에 대한 수익 인식
제이앤티씨,제25기(전전기),삼정회계법인,적정,-,해당사항 없음,재화의 판매에 대한 수익 인식
제이에스코퍼레이션,제35기(당기),삼일회계법인,적정,-,해당사항 없음,"(1) 현금창출단위의 자산손상평가
(2) 공정가치측정 금융자산의 평가"
제이에스코퍼레이션,제34기(전기),삼일회계법인,적정,-,"COVID-19의 확산이 회사의 영업환경에
 미칠 수 있는 영향과 관련한 불확실성",(1) 제품매출의 발생사실
제이에스코퍼레이션,제33기(전전기),삼일회계법인,적정,-,"COVID-19의 확산이 회사의 영업환경에
 미칠 수 있는 영향과 관련한 불확실성","(1) 현금창출단위의 자산손상평가
(2) 사업결합시 매수가격 배분의 적정성"
제이에스테크,제14기(당기),성현회계법인,적정,-,,
제이에스테크,제13기(전기),성현회계법인,적정,-,,
제이에스테크,제12기(전전기),성현회계법인,적정,-,,
제이에스티나,"제35기
(당기)","우리
회계법인",적정,-,"재고자산의 평가 및
수준 3으로 분류된 금융자산의 공정
가치 평가","핵심감사사항
핵심감사사항은 우리의 전문가적 판단에 따라 당기 재무제표감사에서 가장 유의적인사항입니다. 해당 사항들은 재무제표 전체에 대한 감사의 관점에서 우리의 의견형성 시 다루어졌으며, 우리는 이런 사항에 대하여 별도의 의견을 제공하지는 않습니다.- 재고자산의 평가
핵심감사사항으로 결정한 이유
회사의 재고자산이 총자산에서 차지하는 비중이 높으며, 재고자산의 품목 구성이 다양하여 재고자산의 평가와 관련하여 고유 위험이 존재하여 재고자산의 과대 계상오류 가능성이 존재하므로 재고자산의 평가를 핵심감사사항으로 결정하였습니다.
핵심감사사항이 감사에서 다루어진 방법
회사의 재고자산 평가의 적정성에 대하여 우리가 수행한 주요 감사절차는 다음과 같습니다.
ㆍ회사의 재고자산 평가 방법의 타당성 검토
ㆍ장기체화재고의 처분가능성 검토
ㆍ회계기간 중 판매된 재고자산의 순실현가능가치와 원가의 비교
- 수준 3으로 분류된 금융자산의 공정가치 평가
핵심감사사항으로 결정한 이유
회사가 보유한 수준 3으로 분류되는 금융자산의 금액이 유의적이며, 금융자산 공정가치 평가에 사용된 가치평가기법의 선택 및 투입변수에 대하여 회사 경영진의 유의적인 판단과 회계추정치를 수반하므로 우리는 수준 3으로 분류된 금융자산의 공정가치 평가를 핵심감사사항으로 결정하였습니다.
핵심감사사항이 감사에서 다루어진 방법
회사의 수준 3으로 분류된 금융자산의 공정가치 평가에 대하여 우리가 수행한 주요 감사절차는 다음과 같습니다.
ㆍ회사의 금융자산 평가에 대한 회계정책 및 회계처리의 적정성 검토
ㆍ경영진측 전문가의 적격성 및 독립성 확인
ㆍ경영진이 적용한 공정가치 평가방법의 적합성 및 투입변수의 합리성 평가"
제이에스티나,"제34기
(전기)","우리
회계법인",적정,-,재고자산의 평가,"핵심감사사항
핵심감사사항은 우리의 전문가적 판단에 따라 당기 연결재무제표감사에서 가장 유의적인사항입니다. 해당 사항들은 연결재무제표 전체에 대한 감사의 관점에서 우리의 의견형성 시 다루어졌으며, 우리는 이런 사항에 대하여 별도의 의견을 제공하지는 않습니다.
- 재고자산의 평가
핵심감사사항으로 결정한 이유
회사의 재고자산이 총자산에서 차지하는 비중이 높으며, 재고자산의 품목 구성이 다양하여 재고자산의 평가와 관련하여 고유 위험이 존재하여 재고자산의 과대 계상오류 가능성이 존재하므로 재고자산의 평가를 핵심감사사항으로 판단하였습니다.
 
핵심감사사항이 감사에서 다루어진 방법
회사의 재고자산 평가의 적정성에 대하여 우리가 수행한 주요 감사절차는 다음과 같습니다.
ㆍ회사의 재고자산 평가 방법의 타당성 검토
ㆍ장기체화재고의 처분가능성 검토
ㆍ회계기간 중 판매된 재고자산의 순실현가능가치와 원가의 비교"
