회사명,사업연도,감사인,감사의견,감사보고서 특기사항,강조사항 등,핵심감사사항
피피아이,제20기(전전기),삼덕회계법인,적정,-,해당사항 없음,해당사항 없음
픽셀플러스,제21기(당기),태성회계법인,적정,-,없음,"수익인식
수준3으로 분류된 금융자산의 공정가치 측정"
픽셀플러스,제20기(전기),삼정회계법인,적정,-,없음,
픽셀플러스,제19기(전전기),삼정회계법인,적정,-,없음,
핀텔,제6기(당기),이정회계법인,적정,-,해당사항 없음,해당사항 없음
핀텔,제5기(전기),-,,-,,
핀텔,제4기(전전기),-,,-,,
필로시스,제18기(당기),광교회계법인,적정,-,해당사항 없음,해당사항 없음
필로시스,제17기(전기),광교회계법인,적정,-,해당사항 없음,해당사항 없음
필로시스,제16기(전전기),광교회계법인,적정,-,해당사항 없음,해당사항 없음
필옵틱스,제13기 (당기),이촌회계법인,적정,-,,거래가격 배분에 의한 수행의무별 수익인식의 정확성
필옵틱스,제12기(전기),이촌회계법인,적정,-,,거래가격 배분에 의한 수행의무별 수익인식의 정확성
필옵틱스,제11기(전전기),이촌회계법인,적정,-,,
핌스,제05기(당기),태성회계법인,적정,-,해당사항 없음,해당사항 없음
핌스,제04기(전기),삼일회계법인,적정,-,해당사항 없음,해당사항 없음
핌스,제03기(전전기),-,,-,,
핑거,제21기(당기),삼화회계법인,적정,-,,
핑거,제20기(전기),대주회계법인,적정,-,,
핑거,제19기(전전기),-,,-,,
하나금융14호기업인수목적,제2기(당기),정진세림회계법인,적정,-,,
하나금융14호기업인수목적,제1기(전기),이촌회계법인,적정,-,,
하나금융14호기업인수목적,-,-,,-,,
하나금융15호기업인수목적,제2기(당기),한미회계법인,적정,-,,
하나금융15호기업인수목적,제1기(전기),한미회계법인,적정,-,,
하나금융15호기업인수목적,-,-,,-,,
하나금융16호기업인수목적,제2기(당기),한미회계법인,적정,-,,
하나금융16호기업인수목적,제1기(전기),한미회계법인,적정,-,,
하나금융16호기업인수목적,-,-,,-,,
하나금융지주,제16기(당기) ,한영회계법인,적정,-,"COVID-19 
영향 관련사항
(강조사항) 및 전기 재무제표재작성 관련
사항(기타사항)","(1) 상각후원가측정 대출채권 대손충당금 평가
(2) 공정가치 수준 3으로 분류된 당기손익-공정가치측정금융상품, 기타포괄손익-공정가치측정금융자산 및 파생상품 공정가치 평가"
하나금융지주,제15기(전기) ,한영회계법인,적정,-,해당사항 없음,"(1) 상각후원가측정 대출채권 대손충당금 평가
(2) 공정가치 수준 3으로 분류된 당기손익-공정가치
측정금융상품, 기타포괄손익-공정가치측정금융자산
및 파생상품 공정가치 평가"
하나금융지주,제14기(전전기) ,한영회계법인,적정,-,해당사항 없음,"(1) 상각후원가측정 대출채권 대손충당금 평가
(2) 공정가치 수준 3으로 분류된 당기손익-공정가치
측정금융상품, 기타포괄손익-공정가치측정금융자산
및 파생상품 공정가치 평가"
하나기술,18기(당기),삼일회계법인,적정,-,감사의견에는 영향을 미치지 않는 사항으로서 이용자는 주석3에 주의를 기울여야 할 필요가 있습니다. 재무제표에 대한 주석3에서는 경영진이 코로나바이러스감염증-19의 확산이 회사의 생산 능력과 고객에 대한 주문 이행능력에 미칠 수 있는 영향과 관련한 불확실성을 설명합니다. ,제품 등의 판매로 인한 매출 발생사실
하나기술,제17기(전기),삼일회계법인,적정,-,,
하나기술,제16기(전전기),안세회계법인,적정,-,,
하나마이크론,제20기(당기),안진회계법인,적정,-,해당사항 없음,
하나마이크론,제19기(전기),안진회계법인,적정,-,해당사항 없음,재화판매 수익의 발생사실
하나마이크론,제18기(전전기),안진회계법인,적정,-,해당사항 없음,해당사항 없음
하나머스트7호스팩,제1기(당기),한미회계법인,적정,-,,
하나머스트7호스팩,-,-,,-,,
하나머스트7호스팩,-,-,,-,,
하나머스트제6호기업인수목적,제3기(당기),이촌회계법인,적정,-,,
하나머스트제6호기업인수목적,제2기(전기),안세회계법인,적정,-,,
하나머스트제6호기업인수목적,제1기(전전기),안세회계법인,적정,-,,
하나머티리얼즈,제14기 (당기),삼일회계법인,적정,-,해당사항 없음,부품사업 수익의 발생사실
하나머티리얼즈,제13기 (전기),삼일회계법인,적정,-,해당사항 없음,부품사업 수익의 발생사실
하나머티리얼즈,제12기 (전전기),삼일회계법인,적정,-,해당사항 없음,해당사항 없음
하나에프앤아이,제32기(당기),한영회계법인,적정,-,해당사항없음,해당사항없음
하나에프앤아이,제31기(전기),한영회계법인,적정,-,"전기말 연결재무상태표와 연결자본변동표,
전기초의 연결자본변동표 재작성",해당사항없음
하나에프앤아이,제30기(전전기),한영회계법인,적정,-,해당사항없음,해당사항없음
하나은행,제54기(당기),한영회계법인,적정,-,주),해당사항 없음
하나은행,제53기(전기),한영회계법인,적정,-,해당사항 없음,해당사항 없음
하나은행,제52기(전전기),한영회계법인,적정,-,해당사항 없음,해당사항 없음
하나제약,제43기(당기),대성삼경회계법인,적정,-,해당사항 없음,환불부채의 적정한 추정
하나제약,제42기(전기),대성삼경회계법인,적정,-,해당사항 없음,환불부채 및 반품제품회수권 추정
하나제약,제41기(전전기),삼정회계법인,적정,-,해당사항 없음,해당사항 없음
하나증권,제46기(당기),한영회계법인,적정,-,"강조사항 및 기타사항
(재무제표 재작성)",해당사항 없음
하나증권,제45기(전기),한영회계법인,적정,-,해당사항 없음,해당사항 없음
하나증권,제44기(전전기),한영회계법인,적정,-,해당사항 없음,해당사항 없음
하나카드,제7기(당기),한영회계법인,적정,-,"감사의견에는 영향을 미치지 않는 사항으로서, 감사보고서의 이용자는 주석 40에 주의를 기울여야 할 필요가 있습니다. 주석 40에서 설명하고 있는 바와 같이, COVID-19의 확산을 차단하기 위하여 전세계적으로 여행 등 이동 제한을 포함한 다양한 예방 및 통제가 시행되고 있습니다. 이는 전세계 경제에 광범위한 영향을 미치고 있으며 그 지속기간과 강도는 예측하기 어렵습니다. 연결재무제표의 주석 7-2-8-2, 주석 9-3, 주석 19-2에 기재된 바와 같이 연결회사는 2020년 12월 31일로 종료되는 보고기간의 연결재무제표에 대하여 COVID-19가 미치는 영향을 합리적으로 추정하여 연결재무제표를 작성하였습니다. 그러나, 향후 COVID-19의 확산이 연결회사의 연결재무상태, 연결재무성과 및 현금흐름에 미칠 궁극적인 영향은 감사보고서일 현재 예측하기 어렵습니다.",
하나카드,제6기(전기),한영회계법인,적정,-,,
하나카드,제5기(전전기),한영회계법인,적정,-,,
하나캐피탈,-,-,,-,,
하나캐피탈,-,-,,-,,
하나캐피탈,-,-,,-,,
하나투어,제28기(당기),삼정회계법인,적정,-,"계속기업 관련 중요한 불확실성,
COVID-19 영향으로 인한 불확실성","[연결재무제표] 현금창출단위의 손상
[별도재무제표] 종속기업투자주식의 손상"
하나투어,제27기(전기),삼정회계법인,적정,-,특기사항 없음,국제관광 알선수익의 실재성
하나투어,제26기(전전기),삼정회계법인,적정,-,특기사항 없음,
하나투어리스트,제19기(당기),대주회계법인,적정,-,없음,
하나투어리스트,제18기(전기),대주회계법인,적정,-,없음,
하나투어리스트,제17기(전전기),대주회계법인,적정,-,없음,
하림,제10기(당기),삼정회계법인,적정,-,특이사항 없음,유상사급거래의 수익인식시기 및 관련 회계처리의 적정성 
하림,제9기(전기),삼정회계법인,적정,-,주석 37. 보고기간후 사건 : 합병,건설중인 자산의 본계정대체 시점의 적정성
하림,제8기(전전기),삼정회계법인,적정,-,특이사항 없음,
하림지주,제59기(당기) ,삼일회계법인,적정,-,해당사항 없음,"현금창출단위
(HARIM USA Ltd.) 손상검사"
하림지주,제58기(전기) ,삼일회계법인,적정,-,해당사항 없음,"HARIM USA Ltd. 
 투자주식 손상검사"
하림지주,제57기(전전기) ,삼일회계법인,적정,-,해당사항 없음,해당사항 없음
하스코,제44기(당기),삼원회계법인,적정,-,,
하스코,제43기(전기),삼원회계법인,적정,-,,
하스코,제42기(전전기),삼원회계법인,적정,-,,
하우리,제23기(당기),대일공인회계감사반,적정,-,해당사항 없음,해당사항 없음
하우리,제22기(전기),대일공인회계감사반,적정,-,해당사항 없음,해당사항 없음
하우리,제21기(전전기),대일공인회계감사반,적정,-,해당사항 없음,해당사항 없음
하이골드오션12호국제선박투자회사,제8기(당기),대주회계법인,적정,-,,선박 손상차손
하이골드오션12호국제선박투자회사,제7기(전기),삼일회계법인,적정,-,,
하이골드오션12호국제선박투자회사,제6기(전전기),삼일회계법인,적정,-,,
하이골드오션3호선박투자회사,제10기(당기),삼정회계법인,적정,-,,선박 손상평가
하이골드오션3호선박투자회사,제 9기(전기),삼정회계법인,적정,-,,
하이골드오션3호선박투자회사,제 8기(전전기),삼일회계법인,적정,-,,
하이드로리튬,제26기(당기),대주회계법인,적정의견,-,없음,"건설형 공사계약의 결과를 신뢰성 있게 추정할 수 있는 경우와 관련하여 투입법에 따른 수익인식, 
프로젝트 예정원가 추정의 불확실성, 공사진행률 산정, 미청구공사 금액 회수가능성등
을 유의적인 위험으로 식별함."
하이드로리튬,제25기(전기),대주회계법인,적정의견,-,없음,없음
하이드로리튬,제24기(전전기),대주회계법인,적정의견,-,없음,""""
하이딥,제1기(당기),삼화회계법인,적정의견,-,,
하이딥,제1기(설립시점),삼화회계법인,적정의견,-,"회사는 2020년 09월 16일자로 무보증 사모 전환사채 1,900,000천원을  발행하였습니다.",
하이딥,-,-,,-,,
하이로닉,제14기(당기),한미회계법인,적정,-,해당사항 없음,해당사항 없음
하이로닉,제13기(전기),한미회계법인,적정,-,해당사항 없음,해당사항 없음
하이로닉,제12기(전전기),한미회계법인,적정,-,해당사항 없음,해당사항 없음
하이록코리아,제43기 (당기),한울회계법인,적정,-,해당사항 없음,특수관계자 거래의 내부거래 제거 적정성
하이록코리아,제42기(전기),안경회계법인,적정,-,해당사항 없음,특수관계자 거래의 내부거래 제거 적정성
하이록코리아,제41기(전전기),경신회계법인,적정,-,해당사항 없음,
하이브,"2020년 제16기
(당기)", 한영회계법인,적정,-,,사업결합
하이브,"2019년 제15기
(전기)", 한영회계법인,적정,-,,
하이브,"2018년 제14기
(전전기)",-,,-,,
하이비젼시스템,"제12기
(2020년)",다산회계법인,적정,-,"전기 연결재무제표의 재작성
(전기 연결재무제표에는 비지배지분과 지배기업의 소유주지분이 873백만원만큼 각각 과소ㆍ과대계상되어 있어서 이러한 수정사항을 반영하여 재작성 했습니다. 동 수정사항이 전기 연결재무제표의 연결순이익과 연결자본총계에 미치는 영향은 없습니다.)",종속기업 현금창출단위에 대한 손상검사
하이비젼시스템,"제11기
(2019년)",다산회계법인,적정,-,,종속회사의 영업권에 대한 손상검사
하이비젼시스템,"제10기
(2018년)",다산회계법인,적정,-,,
하이소닉,제20기(당기),신우회계법인,적정,-,"(1) 계속기업 관련 중요한 불확실성
(2) 주권 매매거래 정지 및 
     상장적격성 실질심사
(3) 보고기간일 이후의 사건 ","VCM사업부문 
현금 창출단위 
손상평가"
하이소닉,제19기(전기),나래회계법인,적정,-,"(1) 계속기업 관련 중요한 불확실성
(2) 주권 매매거래 정지 및 
     상장적격성 실질심사
(3) 기업회생 및 최대주주변경
(4) 보고기간일 이후의 사건
(5) 감사보고서 재발행",
하이소닉,제18기(전전기),삼덕회계법인,의견거절,-,,
하이스틸,제18기(당기),삼화회계법인,적정,-,,"-국외 매출의 귀속시기
- 재고자산 평가"
하이스틸,제17기(전기),삼화회계법인,적정,-,,"- 국외 매출의 귀속시기
- 재고자산 평가"
하이스틸,제16기(전전기),삼화회계법인,적정,-,,
하이제5호기업인수목적,제××기(당기),한울회계법인,적정,-,,
하이제5호기업인수목적,제××기(전기),한울회계법인,적정,-,,
하이제5호기업인수목적,-,-,,-,,
하이즈항공,제20기(당기),한영회계법인,적정,-,,
하이즈항공,제19기(전기),한영회계법인,적정,-,,
하이즈항공,제18기(전전기),한영회계법인,적정,-,,
하이텍팜,제23기(당기),이촌회계법인,적정,-,,매출 발생사실의 적정성
하이텍팜,제22기(전기),이촌회계법인,적정,-,,기계장치 추정내용연수 재추정으로 인한 내용연수 변경의 적정성
하이텍팜,제21기(전전기),이촌회계법인,적정,-,,
하이투자증권,제33기(당기),한영회계법인,적정,-,지적사항 없음,해당사항 없음
하이투자증권,제32기(전기),삼정회계법인,적정,-,지적사항 없음,해당사항 없음
하이투자증권,제31기(전전기),삼일회계법인,적정,-,지적사항 없음,해당사항 없음
하이트론씨스템즈,제35기(당기),우리회계법인,적정,-,해당사항 없음,
하이트론씨스템즈,제34기(전기),대성삼경회계법인,적정,-,해당사항 없음,
하이트론씨스템즈,제33기(전전기),한영회계법인,적정,-,해당사항 없음,
하이트진로,제69기(당기),한영회계법인,적정,-,해당사항없음,마산공장 맥주제품생산 관련 기계장치 손상검사
하이트진로,제68기(전기),한영회계법인,적정,-,해당사항없음,맥주사업부 현금창출단위 손상검사
하이트진로,제67기(전전기),한영회계법인,적정,-,해당사항없음,유무형자산 손상검사
하이트진로홀딩스,제106기(당기),한영회계법인,적정,-,특기사항 없음,"소주 및 맥주사업부 영업권 손상검사
마산공장 맥주제품생산 관련 기계장치 손상검사"
하이트진로홀딩스,제105기(전기),한영회계법인,적정,-,특기사항 없음,종속기업투자주식의 손상징후 확인
하이트진로홀딩스,제104기(전전기),한영회계법인,적정,-,특기사항 없음,
하츠,제33기(당기),정인회계법인,적정,-,해당사항없음,"수주산업의 수익인식(투입법), 공사진행률 산정 및 공사변경에 대한 회계처리 "
하츠,제32기(전기),정인회계법인,적정,-,해당사항없음,"수주산업의 수익인식(투입법), 공사진행률 산정 및 공사변경에 대한 회계처리 "
하츠,제31기(전전기),정인회계법인,적정,-,해당사항없음,"수주산업의 수익인식(투입법), 공사진행률 산정 및 공사변경에 대한 회계처리 "
한겨레신문,제33기(당기),인덕회계법인,적정,-,,
한겨레신문,제32기(전기),인덕회계법인,적정,-,,
한겨레신문,제31기(전전기),인덕회계법인,적정,-,,
한국가구,제55기(당기),대주회계법인,적정,-,해당사항 없음,"- 기타포괄손익공정가치측정금융자산과 매각예정비유동자산의 공정가치 평가
   가. 미래현금흐름 추정 및 주요 가정등에 대한 검토   나. 경영진이 사용한 가치평가 모델의 적정성을 평가   다. 당기 실제성과와 평가보고서상 추정치를 비교"
한국가구,제54기(전기),대주회계법인,적정,-,해당사항 없음,해당사항 없음
한국가구,제53기(전전기),대주회계법인,적정,-,해당사항 없음,해당사항 없음
한국가스공사,"제 38기 
(당기)",한영회계법인,적정,-,해당사항 없음,"- 원료비 연동제 및 공급비용 정산관련 손익 인식
- 자원개발사업관련 유ㆍ무형자산의 손상차손"
한국가스공사,"제 37기
(전기)",한영회계법인,적정,-,해당사항 없음,"- 원료비 연동제 및 공급비용 정산관련 손익 인식
- 자원개발사업관련 유ㆍ무형자산의 손상차손"
한국가스공사,"제 36기
(전전기)",한영회계법인,적정,-,해당사항 없음,"- 원료비 연동제 및 공급비용 정산관련 손익 인식
- 자원개발사업관련 유ㆍ무형자산의 손상차손"
한국경제TV,제22기(당기),삼일회계법인,적정,-,,공동지배기업 및 관계기업 대여금의 회수가능성
한국경제TV,제21기(전기),삼일회계법인,적정,-,,공동지배기업 및 관계기업 대여금의 회수가능성
한국경제TV,제20기(전전기),삼일회계법인,적정,-,,
한국공항,제54기(당기),한울회계법인,적정,-,"감사의견에는 영향을 미치지 않는 사항으로서 감사보고서 이용자는 주석 36에 주의를 기울여야 할 필요가 있습니다. 주석 36에서 설명하고 있는 바와 같이, 유례 없는 COVID-19의 유행으로 인하여 전세계는 어려운 경제상황 및 사태 장기화로 인한 불확실성에 직면하고 있습니다. 특히 여행 수요의 위축 및 국가별 입국 제한 조치 등으로 전세계 항공여행수요는 전기 대비 감소하였고, 이로 인하여 연결회사의 경영성과 역시 전기 대비 크게 악화되고 있습니다.
연결회사의 연결재무제표는 자산과 부채가 정상적인 사업활동 과정을 통하여 장부가액으로 회수되거나 상환될 수 있다는 가정하에 회계처리 되었으나, COVID-19 사태의 장기화로 인하여 재무상태나 경영성과가 큰 폭으로 변경될 가능성이 있습니다. 이러한 사건이나 상황은 주석 36에서 설명하고 있는 다른 사항과 더불어 연결회사의 계속기업으로서의 존속능력에 유의적 의문을 제기할 만한 중요한 불확실성이 존재함을 나타냅니다. 그러나 이로 인한 연결회사의 계속기업으로서의 존속능력에 미칠 궁극적인 영향은 현재로서는 측정할 수 없으며, 따라서 불확실성의 최종 결과로 발생할 수도 있는 조정사항은 연결재무제표에 반영되지 않았습니다.","ㆍ지상조업부문 현금창출단위 손상 평가
ㆍ핵심감사사항으로 결정한 이유 : 현금창출단위 손상 평가시 회    수가능액은 사용가치를 기초로 결정하며 사용가치는 자산의 계   속적인 사용으로부터 기대되는 미래현금흐름을 할인하여 결정    합니다. 현금창출단위에 대하여 결정된 사용가치는 현금흐름할   인모형에서 사용된 할인율과 영구성장률과 같은 중요 가정에      많은 영향을 받습니다. 또한 손상평가 과정에서는, 해당 연결회   사의 사업계획 등 경영진의 높은 주관성이 수반되는 것으로 판    단됩니다. 따라서 우리는 현금창출단위 손상 평가시 경영진의     중요한 가정과 추정이 개입되어 회수가능액 측정에 오류 가능     성이 있는 바, 우리는이를 핵심감사사항으로 결정하였습니다.
ㆍ핵심감사사항이 감사에서 다루어진 방법 : 우리는 연결회사가     추정한 가치 평가와 연관되어 있는 주요 가정 및 판단에 대한      감사절차를 다음과 같이 수행하였습니다. 
   - 경영진의 현금창출단위 구분에 대한 합리성 검토 및 경영진        의 손상검토 절차 이해
   - 연결회사의 항공운송부문의 사업계획 및 향후 현금흐름 추정      의 적정성 검토
   - 연결회사측 외부 가치 평가 전문가의 독립성, 객관성 및 적격      성에 대한 확인"
한국공항,제53기(전기),한영회계법인,적정,-,"감사의견에는 영향을 미치지 않는 사항으로서 감사보고서 이용자는 주석 36에 주의를 기울여야 할 필요가 있습니다.
주석36에서 설명하고 있는 바와 같이, 코로나19의 확산을 차단하기 위하여 전세계적으로 다양한 예방 및 통제가 시행되고 있고, 전세계적인 예방과 통제의 일환으로 이뤄지고 있는 여행 등 이동 제한을 포함한 다양한 예방 및 통제가 시행되고 있습니다. 이는 항공운송산업 뿐 만 아니라 전세계 경제에 광범위한 영향을 미칠 것으로 예상되고 있으며 그 지속기간과 강도는 예측하기 어렵습니다. 연결회사는 이러한 불확실성이 향후 의 영업실적, 현금흐름 및 재무상태에 부정적인 영향을 미칠 것으로 예상하고 있습니다.









","연결회사는 금융상품 공정가치 측정 시 사용한 투입변수의 관측가능한 정도와 공정가치 측정치 전체에 대한 투입변수 유의성에기초하여 공정가치 수준을 1, 2 또는 3으로 분류하고 있으며, 공정가치 측정 시 관측 가능하지 않은 투입변수가 유의적인 경우 수준 3으로 분류하고 있습니다. 연결회사가 수준3으로 분류한 지분상품은 활성시장의 공정가치가 존재하지 않으며, 공정가치 평가 시 평가기법 및 관측 가능하지 않은 투입 변수를 어떻게 결정하는지에 따라 측정결과가 유의적으로 변동하게 되므로 회계 추정의 불확실성이 존재합니다.
따라서 유의적인 주의가 필요하다고 판단하여 공정가치 서열체계수준 3으로 분류된 기타포괄손익 - 공정가치 측정 금융자산에대한 공정가치 평가를 핵심감사사항으로 결정하였습니다.ㆍ경영진의 평가기법 선정이 시장에서 보편적으로 사용되고 있는   평가 기법인지 검토ㆍ비시장성 지분증권의 공정가치 측정을 위해 연결회사가 고용한   외부전문가의 적격성, 독립성 검토ㆍ감사인 측 내부 전문가 활용하여 미래 현금흐름, 할인율, 유사
   기업 선정 등 연결회사가 고용한 외부전문가의 평가 가정 및
   추정사항 검토ㆍ예상 현금흐름 추정 시 과거 실적 및 예상 시장규모와 비교"
한국공항,제52기(전전기),한영회계법인,적정,-,해당사항 없음,해당사항 없음
한국금융지주,FY2020(당기),삼정회계법인,적정,-,해당사항 없음,"- 평가기법을 사용하여 
  공정가치로 측정되는 
  금융상품의 평가"
한국금융지주,FY2019(전기),삼정회계법인,적정,-,해당사항 없음,"- 평가기법을 사용하여 
  공정가치로 측정되는 
  금융상품의 평가"
한국금융지주,FY2018(전전기),삼정회계법인,적정,-,해당사항 없음,"- 평가기법을 사용하여 
  공정가치로 측정되는
  금융상품의 평가"
한국기업평가,제39기(당기),안진회계법인,적정,-,,"신용평가사업, 사업가치평가사업 및 신용조회사업에 대한 영업수익 인식"
한국기업평가,제38기(전기),안진회계법인,적정,-,,
한국기업평가,제37기(전전기),안진회계법인,적정,-,,
한국남동발전,-,-,,-,,
한국남동발전,-,-,,-,,
한국남동발전,-,-,,-,,
한국남부발전,-,-,,-,,
한국남부발전,-,-,,-,,
한국남부발전,-,-,,-,,
한국내화,제47기(당기),한영회계법인,적정,-,,
한국내화,제46기(전기),삼정회계법인,적정,-,,
한국내화,제45기(전전기),삼정회계법인,적정,-,,
한국단자공업,제48기 (당기),삼일회계법인,적정,-,,해당사항없음
한국단자공업,제47기(전기),한영회계법인,적정,-,,해당사항없음
한국단자공업,제46기(전전기),한영회계법인,적정,-,,해당사항없음
한국동서발전,제20기(당기),한울회계법인,적정,-,해당사항 없음,해당사항 없음
한국동서발전,제19기(전기),한울회계법인,적정,-,해당사항 없음,해당사항 없음
한국동서발전,제18기(전전기),언스트앤영 한영회계법인,적정,-,해당사항 없음,해당사항 없음
한국맥널티,제24기(당기),삼덕회계법인,적정,-,"감사의견에는 영향을 미치지 않는 사항으로서, 이용자는 회사의 재무제표에 대한 주석 34에 주의를 기울여야 할 필요가 있습니다, 재무제표에 대한 주석 34에 기술하고 있는 바와 같이, 우리는 2020년 12월 31일로 종료하는 보고기간의 재무제표에 대하여 감사를 실시하고 2021년 3월 15일자로 감사보고서를 발행한 바 있습니다.
동일자로 감사보고서에 첨부된 주석 34의 수정사항을 반영하여 감사보고서를 재발행하게 되었습니다.",
한국맥널티,제23기(전기),삼덕회계법인,적정,-,,
한국맥널티,제22기(전전기),삼덕회계법인,적정,-,,
한국무브넥스,제47기(당기),성현회계법인,적정,-,특이사항없음,"제품 판매로 인한 수익 인식
(*1)"
한국무브넥스,제46기(전기),성도이현회계법인,적정,-,특이사항없음,제품 판매로 인한 수익 인식
한국무브넥스,제45기(전전기),이현회계법인,적정,-,특이사항없음,해당사항없음
한국미라클피플사,제7기(당기),정인회계법인,적정,-,,
한국미라클피플사,제6기(전기),정인회계법인,적정,-,,
한국미라클피플사,제5기(전전기),정인회계법인,적정,-,,
한국비엔씨,제5기(당기),대주회계법인,적정,-,,주1)
한국비엔씨,제4기(전기),동명회계법인,적정,-,주2),
한국비엔씨,제3기(전전기),삼일회계법인,적정,-,주3),
한국서부발전,제20기,한영회계법인,적정,-,재무제표 작성기준,
한국서부발전,제19기,한영회계법인,적정,-,재무제표 작성기준,
한국서부발전,제18기,삼정회계법인,적정,-,재무제표 작성기준,
한국석유공업,제57기(당기),우리회계법인,적 정,-,,"매출채권 대손충당금
적정성 검토"
한국석유공업,제56기(전기),도원회계법인,적 정,-,,재고자산의 평가
한국석유공업,제55기(전전기),도원회계법인,적 정,-,,
한국선재,제31기(당기),안경회계법인,적정,-,,수익인식 기간귀속의 적정성
한국선재,제30기(전기),안경회계법인,적정,-,,수익인식 기간귀속의 적정성
한국선재,제29기(전전기),안경회계법인,적정,-,,
한국수력원자력,제20기,한영회계법인,적 정,-,해당사항 없음,해당사항 없음
한국수력원자력,제19기 ,한영회계법인,적 정,-,해당사항 없음,해당사항 없음
한국수력원자력,제18기,삼정회계법인,적 정,-,해당사항 없음,해당사항 없음
한국수출포장공업,제64기(당기),한울회계법인,적정,-,,
한국수출포장공업,제63기(전기),삼덕회계법인,적정,-,,
한국수출포장공업,제62기(전전기),삼덕회계법인,적정,-,,
한국쉘석유,제60기(당기),한영회계법인,적정,-,,
한국쉘석유,제59기(전기),한영회계법인,적정,-,,
한국쉘석유,제58기(전전기),한영회계법인,적정,-,,
한국스탠다드차타드은행,제141기(당기),한영회계법인,적정,-,해당사항 없음,해당사항 없음
한국스탠다드차타드은행,제140기(전기),삼정회계법인,적정,-,해당사항 없음,해당사항 없음
한국스탠다드차타드은행,제139기(전전기),삼정회계법인,적정,-,해당사항 없음,해당사항 없음
한국실리콘,제13기(당기),영앤진회계법인,의견거절,-,계속기업 불확실성(*),해당사항 없음
한국실리콘,제12기(전기),영앤진회계법인,의견거절,-,,해당사항 없음
한국실리콘,제11기(전전기),대주회계법인,의견거절,-,,해당사항 없음
한국씨티은행,제38기(당기),삼정회계법인,적정,-,"감사의견에는 영향을 미치지 않는 사항으로서, 이용자는 다음 사항에 주의를 기울여야 할 필요가 있습니다.
재무제표에 대한 주석 3.(23)에서 설명하고 있는 바와 같이, 회사가 기대신용손실 산출 시 사용한 가정과 이를 근거로 한 추정은 COVID-19의 향후 지속기간, 심각성 등에 따라 변동될 수 있습니다. COVID-19의 향후 지속기간, 심각성 등의 예측은 상당히 불확실하며, 이러한 불확실성으로 인해 발생할 수 있는 궁극적인 영향은 회사의 재무상태 및 재무성과 등 재무제표에 반영된 추정치와 다를 수 있습니다. 한편, 우리의 의견은 이 사항으로부터 영향을 받지 아니합니다.",
한국씨티은행,제37기(전기),삼정회계법인,적정,-,해당사항없음,
한국씨티은행,제36기(전전기),삼정회계법인,적정,-,해당사항없음,
한국아트라스비엑스,제76기(당기),대주회계법인,　적정  ,-,해당사항 없음,재고자산의 평가
한국아트라스비엑스,제75기(전기),삼정회계법인,적정,-,해당사항 없음,건설중인자산의 실재성 검토
한국아트라스비엑스,제74기(전전기),삼정회계법인,적정,-,해당사항 없음,해당사항 없음
한국알콜,제37기(당기),동현회계법인,적정,-,,"수익인식의 적정성, 영업권 및 비한정내용연수 무형자산 손상평가"
한국알콜,제36기(전기),동현회계법인,적정,-,,"특수관계자 등과의 거래 및 잔액 공시의 적정성
(주)신디프의 사업결합"
한국알콜,제35기(전전기),동현회계법인,적정,-,,
한국앤컴퍼니,제67기(당기),삼일회계법인,적정,-,"COVID-19 관련
경제환경의 불확실성",관계기업투자 손상평가
한국앤컴퍼니,제66기(전기),삼일회계법인,적정,-,해당사항 없음,관계기업투자 손상평가
한국앤컴퍼니,제65기(전전기),삼일회계법인,적정,-,해당사항 없음,"관계기업투자 손상평가
관계기업투자의 매수가격배분"
한국우사회,제21기(당기),삼덕 회계법인,"기업회계 기준에 
따라 적정 의견",-,,
한국우사회,제20기(전기),회계법인 성지,"기업회계 기준에 
따라 적정 의견",-,,
한국우사회,제19기(전기),회계법인 성지,"기업회계 기준에 
따라 적정 의견",-,,
한국유니온제약,제36기(당기),삼정회계법인,적정,-,해당사항 없음,해당사항 없음
한국유니온제약,제35기(전기),삼정회계법인,적정,-,해당사항 없음,해당사항 없음
한국유니온제약,제34기(전전기),삼덕회계법인,적정,-,해당사항 없음,해당사항 없음
한국자산신탁,제20기(당기),삼정회계법인,적정,-,해당사항 없음,"(1) 신탁계정대 개별평가 대손충당금의 측정
(2) 토지신탁보수의 인식"
한국자산신탁,제19기(전기),삼정회계법인,적정,-,해당사항 없음,"(1) 신탁계정대 개별평가 대손충당금의 측정
(2) 토지신탁계약 변경에 따른 토지신탁보수의 인식"
한국자산신탁,제18기(전전기),삼정회계법인,적정,-,,
한국전력공사,제60기(당기),한영회계법인,적정,-,,유형자산손상
한국전력공사,제59기(전기),한영회계법인,적정,-,,유형자산손상
한국전력공사,제58기(전전기),삼정회계법인,적정,-,,
한국전자금융,제21기(당기),안진회계법인,적정,-,재무제표의 재작성,종속기업투자주식의 손상
한국전자금융,제20기(당기),안진회계법인,적정,-,,종속기업투자주식의 손상
한국전자금융,제19기(전기),안진회계법인,적정,-,,
한국전자인증,제22기(당기),우리회계법인,적정,-,,
한국전자인증,제21기(전기),우리회계법인,적정,-,,
한국전자인증,제20기(전전기),우리회계법인,적정,-,,
한국전자홀딩스,"제53기
(당기)",삼일회계법인,,-,,
한국전자홀딩스,"제52기
(전기)",삼일회계법인,적정,-,,"별도 및 연결재무제표에 대한 
감사보고서의 핵심감사사항 참조"
